MMETSP_ID	gID	Description
MMETSP0013_2-20120614|24131 	Skcos22799	CAMNT_0000301523
MMETSP0013_2-20120614|24637 	Skcos22800	CAMNT_0000302535
MMETSP0013_2-20120614|24469 	Skcos22801	CAMNT_0000302199
MMETSP0013_2-20120614|24563 	Skcos22802	CAMNT_0000302387
MMETSP0013_2-20120614|24623 	Skcos22803	CAMNT_0000302507
MMETSP0013_2-20120614|24631 	Skcos22804	CAMNT_0000302523
MMETSP0013_2-20120614|24632 	Skcos22805	CAMNT_0000302525
MMETSP0013_2-20120614|24640 	Skcos22806	CAMNT_0000302541
MMETSP0013_2-20120614|24724 	Skcos22807	CAMNT_0000302709
MMETSP0013_2-20120614|24805 	Skcos22808	CAMNT_0000302871
MMETSP0013_2-20120614|24806 	Skcos22809	CAMNT_0000302873
MMETSP0013_2-20120614|24808 	Skcos22810	CAMNT_0000302877
MMETSP0013_2-20120614|24880 	Skcos22811	CAMNT_0000303021
MMETSP0013_2-20120614|24883 	Skcos22812	CAMNT_0000303027
MMETSP0013_2-20120614|24884 	Skcos22813	CAMNT_0000303029
MMETSP0013_2-20120614|25066 	Skcos22814	CAMNT_0000303393
MMETSP0013_2-20120614|25069 	Skcos22815	CAMNT_0000303399
MMETSP0013_2-20120614|25124 	Skcos22816	CAMNT_0000303509
MMETSP0013_2-20120614|25211 	Skcos22817	CAMNT_0000303683
MMETSP0013_2-20120614|25216 	Skcos22818	CAMNT_0000303693
MMETSP0013_2-20120614|25225 	Skcos22819	CAMNT_0000303711
MMETSP0013_2-20120614|25227 	Skcos22820	CAMNT_0000303715
MMETSP0013_2-20120614|25039 	Skcos22821	CAMNT_0000303339
MMETSP0013_2-20120614|24975 	Skcos22822	CAMNT_0000303211
MMETSP0013_2-20120614|25005 	Skcos22823	CAMNT_0000303271
MMETSP0013_2-20120614|25007 	Skcos22824	CAMNT_0000303275
MMETSP0013_2-20120614|25008 	Skcos22825	CAMNT_0000303277
MMETSP0013_2-20120614|25010 	Skcos22826	CAMNT_0000303281
MMETSP0013_2-20120614|25060 	Skcos22827	CAMNT_0000303381
MMETSP0013_2-20120614|25228 	Skcos22828	CAMNT_0000303717
MMETSP0013_2-20120614|25391 	Skcos22829	CAMNT_0000304043
MMETSP0013_2-20120614|25687 	Skcos22830	CAMNT_0000304635
MMETSP0013_2-20120614|25689 	Skcos22831	CAMNT_0000304639
MMETSP0013_2-20120614|25497 	Skcos22832	CAMNT_0000304255
MMETSP0013_2-20120614|25499 	Skcos22833	CAMNT_0000304259
MMETSP0013_2-20120614|25500 	Skcos22834	CAMNT_0000304261
MMETSP0013_2-20120614|25507 	Skcos22835	CAMNT_0000304275
MMETSP0013_2-20120614|25510 	Skcos22836	CAMNT_0000304281
MMETSP0013_2-20120614|25850 	Skcos22837	CAMNT_0000304961
MMETSP0013_2-20120614|25851 	Skcos22838	CAMNT_0000304963
MMETSP0013_2-20120614|25857 	Skcos22839	CAMNT_0000304975
MMETSP0013_2-20120614|25861 	Skcos22840	CAMNT_0000304983
MMETSP0013_2-20120614|25864 	Skcos22841	CAMNT_0000304989
MMETSP0013_2-20120614|25869 	Skcos22842	CAMNT_0000304999
MMETSP0013_2-20120614|25871 	Skcos22843	CAMNT_0000305003
MMETSP0013_2-20120614|25557 	Skcos22844	CAMNT_0000304375
MMETSP0013_2-20120614|25558 	Skcos22845	CAMNT_0000304377
MMETSP0013_2-20120614|25530 	Skcos22846	CAMNT_0000304321
MMETSP0013_2-20120614|25531 	Skcos22847	CAMNT_0000304323
MMETSP0013_2-20120614|25595 	Skcos22848	CAMNT_0000304451
MMETSP0013_2-20120614|25596 	Skcos22849	CAMNT_0000304453
MMETSP0013_2-20120614|25678 	Skcos22850	CAMNT_0000304617
MMETSP0013_2-20120614|25679 	Skcos22851	CAMNT_0000304619
MMETSP0013_2-20120614|25681 	Skcos22852	CAMNT_0000304623
MMETSP0013_2-20120614|26260 	Skcos22853	CAMNT_0000305781
MMETSP0013_2-20120614|26261 	Skcos22854	CAMNT_0000305783
MMETSP0013_2-20120614|26265 	Skcos22855	CAMNT_0000305791
MMETSP0013_2-20120614|26269 	Skcos22856	CAMNT_0000305799
MMETSP0013_2-20120614|26274 	Skcos22857	CAMNT_0000305809
MMETSP0013_2-20120614|26283 	Skcos22858	CAMNT_0000305827
MMETSP0013_2-20120614|26290 	Skcos22859	CAMNT_0000305841
MMETSP0013_2-20120614|26292 	Skcos22860	CAMNT_0000305845
MMETSP0013_2-20120614|25827 	Skcos22861	CAMNT_0000304915
MMETSP0013_2-20120614|25829 	Skcos22862	CAMNT_0000304919
MMETSP0013_2-20120614|25912 	Skcos22863	CAMNT_0000305085
MMETSP0013_2-20120614|26262 	Skcos22864	CAMNT_0000305785
MMETSP0013_2-20120614|26270 	Skcos22865	CAMNT_0000305801
MMETSP0013_2-20120614|26055 	Skcos22866	CAMNT_0000305371
MMETSP0013_2-20120614|26056 	Skcos22867	CAMNT_0000305373
MMETSP0013_2-20120614|26477 	Skcos22868	CAMNT_0000306215
MMETSP0013_2-20120614|26515 	Skcos22869	CAMNT_0000306291
MMETSP0013_2-20120614|26516 	Skcos22870	CAMNT_0000306293
MMETSP0013_2-20120614|26518 	Skcos22871	CAMNT_0000306297
MMETSP0013_2-20120614|26520 	Skcos22872	CAMNT_0000306301
MMETSP0013_2-20120614|26318 	Skcos22873	CAMNT_0000305897
MMETSP0013_2-20120614|26319 	Skcos22874	CAMNT_0000305899
MMETSP0013_2-20120614|26637 	Skcos22875	CAMNT_0000306535
MMETSP0013_2-20120614|26640 	Skcos22876	CAMNT_0000306541
MMETSP0013_2-20120614|26641 	Skcos22877	CAMNT_0000306543
MMETSP0013_2-20120614|26645 	Skcos22878	CAMNT_0000306551
MMETSP0013_2-20120614|26649 	Skcos22879	CAMNT_0000306559
MMETSP0013_2-20120614|26652 	Skcos22880	CAMNT_0000306565
MMETSP0013_2-20120614|26659 	Skcos22881	CAMNT_0000306579
MMETSP0013_2-20120614|26670 	Skcos22882	CAMNT_0000306601
MMETSP0013_2-20120614|26565 	Skcos22883	CAMNT_0000306391
MMETSP0013_2-20120614|26566 	Skcos22884	CAMNT_0000306393
MMETSP0013_2-20120614|26613 	Skcos22885	CAMNT_0000306487
MMETSP0013_2-20120614|26614 	Skcos22886	CAMNT_0000306489
MMETSP0013_2-20120614|26683 	Skcos22887	CAMNT_0000306627
MMETSP0013_2-20120614|26684 	Skcos22888	CAMNT_0000306629
MMETSP0013_2-20120614|26685 	Skcos22889	CAMNT_0000306631
MMETSP0013_2-20120614|26686 	Skcos22890	CAMNT_0000306633
MMETSP0013_2-20120614|26687 	Skcos22891	CAMNT_0000306635
MMETSP0013_2-20120614|26780 	Skcos22892	CAMNT_0000306821
MMETSP0013_2-20120614|26661 	Skcos22893	CAMNT_0000306583
MMETSP0013_2-20120614|26662 	Skcos22894	CAMNT_0000306585
MMETSP0013_2-20120614|26745 	Skcos22895	CAMNT_0000306751
MMETSP0013_2-20120614|26747 	Skcos22896	CAMNT_0000306755
MMETSP0013_2-20120614|26744 	Skcos22897	CAMNT_0000306749
MMETSP0013_2-20120614|26748 	Skcos22898	CAMNT_0000306757
MMETSP0013_2-20120614|26823 	Skcos22899	CAMNT_0000306907
MMETSP0013_2-20120614|27397 	Skcos22900	CAMNT_0000308055
MMETSP0013_2-20120614|27402 	Skcos22901	CAMNT_0000308065
MMETSP0013_2-20120614|27410 	Skcos22902	CAMNT_0000308081
MMETSP0013_2-20120614|27412 	Skcos22903	CAMNT_0000308085
MMETSP0013_2-20120614|27085 	Skcos22904	CAMNT_0000307431
MMETSP0013_2-20120614|26902 	Skcos22905	CAMNT_0000307065
MMETSP0013_2-20120614|26986 	Skcos22906	CAMNT_0000307233
MMETSP0013_2-20120614|26987 	Skcos22907	CAMNT_0000307235
MMETSP0013_2-20120614|26989 	Skcos22908	CAMNT_0000307239
MMETSP0013_2-20120614|26991 	Skcos22909	CAMNT_0000307243
MMETSP0013_2-20120614|26992 	Skcos22910	CAMNT_0000307245
MMETSP0013_2-20120614|26994 	Skcos22911	CAMNT_0000307249
MMETSP0013_2-20120614|27037 	Skcos22912	CAMNT_0000307335
MMETSP0013_2-20120614|27391 	Skcos22913	CAMNT_0000308043
MMETSP0013_2-20120614|27247 	Skcos22914	CAMNT_0000307755
MMETSP0013_2-20120614|27249 	Skcos22915	CAMNT_0000307759
MMETSP0013_2-20120614|27250 	Skcos22916	CAMNT_0000307761
MMETSP0013_2-20120614|27434 	Skcos22917	CAMNT_0000308129
MMETSP0013_2-20120614|27435 	Skcos22918	CAMNT_0000308131
MMETSP0013_2-20120614|27436 	Skcos22919	CAMNT_0000308133
MMETSP0013_2-20120614|27207 	Skcos22920	CAMNT_0000307675
MMETSP0013_2-20120614|27209 	Skcos22921	CAMNT_0000307679
MMETSP0013_2-20120614|27210 	Skcos22922	CAMNT_0000307681
MMETSP0013_2-20120614|27211 	Skcos22923	CAMNT_0000307683
MMETSP0013_2-20120614|27284 	Skcos22924	CAMNT_0000307829
MMETSP0013_2-20120614|27285 	Skcos22925	CAMNT_0000307831
MMETSP0013_2-20120614|27647 	Skcos22926	CAMNT_0000308555
MMETSP0013_2-20120614|27648 	Skcos22927	CAMNT_0000308557
MMETSP0013_2-20120614|27738 	Skcos22928	CAMNT_0000308737
MMETSP0013_2-20120614|27739 	Skcos22929	CAMNT_0000308739
MMETSP0013_2-20120614|27741 	Skcos22930	CAMNT_0000308743
MMETSP0013_2-20120614|27743 	Skcos22931	CAMNT_0000308747
MMETSP0013_2-20120614|27845 	Skcos22932	CAMNT_0000308951
MMETSP0013_2-20120614|27849 	Skcos22933	CAMNT_0000308959
MMETSP0013_2-20120614|27850 	Skcos22934	CAMNT_0000308961
MMETSP0013_2-20120614|27796 	Skcos22935	CAMNT_0000308853
MMETSP0013_2-20120614|27797 	Skcos22936	CAMNT_0000308855
MMETSP0013_2-20120614|27798 	Skcos22937	CAMNT_0000308857
MMETSP0013_2-20120614|27507 	Skcos22938	CAMNT_0000308275
MMETSP0013_2-20120614|27510 	Skcos22939	CAMNT_0000308281
MMETSP0013_2-20120614|27511 	Skcos22940	CAMNT_0000308283
MMETSP0013_2-20120614|27613 	Skcos22941	CAMNT_0000308487
MMETSP0013_2-20120614|27615 	Skcos22942	CAMNT_0000308491
MMETSP0013_2-20120614|28420 	Skcos22943	CAMNT_0000310101
MMETSP0013_2-20120614|28426 	Skcos22944	CAMNT_0000310113
MMETSP0013_2-20120614|28431 	Skcos22945	CAMNT_0000310123
MMETSP0013_2-20120614|28433 	Skcos22946	CAMNT_0000310127
MMETSP0013_2-20120614|28439 	Skcos22947	CAMNT_0000310139
MMETSP0013_2-20120614|28447 	Skcos22948	CAMNT_0000310155
MMETSP0013_2-20120614|28450 	Skcos22949	CAMNT_0000310161
MMETSP0013_2-20120614|28451 	Skcos22950	CAMNT_0000310163
MMETSP0013_2-20120614|28460 	Skcos22951	CAMNT_0000310181
MMETSP0013_2-20120614|28466 	Skcos22952	CAMNT_0000310193
MMETSP0013_2-20120614|28472 	Skcos22953	CAMNT_0000310205
MMETSP0013_2-20120614|28101 	Skcos22954	CAMNT_0000309463
MMETSP0013_2-20120614|28102 	Skcos22955	CAMNT_0000309465
MMETSP0013_2-20120614|28104 	Skcos22956	CAMNT_0000309469
MMETSP0013_2-20120614|28106 	Skcos22957	CAMNT_0000309473
MMETSP0013_2-20120614|28170 	Skcos22958	CAMNT_0000309601
MMETSP0013_2-20120614|28171 	Skcos22959	CAMNT_0000309603
MMETSP0013_2-20120614|27881 	Skcos22960	CAMNT_0000309023
MMETSP0013_2-20120614|28325 	Skcos22961	CAMNT_0000309911
MMETSP0013_2-20120614|28326 	Skcos22962	CAMNT_0000309913
MMETSP0013_2-20120614|28423 	Skcos22963	CAMNT_0000310107
MMETSP0013_2-20120614|28424 	Skcos22964	CAMNT_0000310109
MMETSP0013_2-20120614|28425 	Skcos22965	CAMNT_0000310111
MMETSP0013_2-20120614|28732 	Skcos22966	CAMNT_0000310725
MMETSP0013_2-20120614|28733 	Skcos22967	CAMNT_0000310727
MMETSP0013_2-20120614|28728 	Skcos22968	CAMNT_0000310717
MMETSP0013_2-20120614|28735 	Skcos22969	CAMNT_0000310731
MMETSP0013_2-20120614|28738 	Skcos22970	CAMNT_0000310737
MMETSP0013_2-20120614|28739 	Skcos22971	CAMNT_0000310739
MMETSP0013_2-20120614|28743 	Skcos22972	CAMNT_0000310747
MMETSP0013_2-20120614|28747 	Skcos22973	CAMNT_0000310755
MMETSP0013_2-20120614|28751 	Skcos22974	CAMNT_0000310763
MMETSP0013_2-20120614|28373 	Skcos22975	CAMNT_0000310007
MMETSP0013_2-20120614|28377 	Skcos22976	CAMNT_0000310015
MMETSP0013_2-20120614|28516 	Skcos22977	CAMNT_0000310293
MMETSP0013_2-20120614|28519 	Skcos22978	CAMNT_0000310299
MMETSP0013_2-20120614|28726 	Skcos22979	CAMNT_0000310713
MMETSP0013_2-20120614|28727 	Skcos22980	CAMNT_0000310715
MMETSP0013_2-20120614|28730 	Skcos22981	CAMNT_0000310721
MMETSP0013_2-20120614|28862 	Skcos22982	CAMNT_0000310985
MMETSP0013_2-20120614|28866 	Skcos22983	CAMNT_0000310993
MMETSP0013_2-20120614|28861 	Skcos22984	CAMNT_0000310983
MMETSP0013_2-20120614|29004 	Skcos22985	CAMNT_0000311269
MMETSP0013_2-20120614|29008 	Skcos22986	CAMNT_0000311277
MMETSP0013_2-20120614|29011 	Skcos22987	CAMNT_0000311283
MMETSP0013_2-20120614|29013 	Skcos22988	CAMNT_0000311287
MMETSP0013_2-20120614|29014 	Skcos22989	CAMNT_0000311289
MMETSP0013_2-20120614|29019 	Skcos22990	CAMNT_0000311299
MMETSP0013_2-20120614|28677 	Skcos22991	CAMNT_0000310615
MMETSP0013_2-20120614|29096 	Skcos22992	CAMNT_0000311453
MMETSP0013_2-20120614|29196 	Skcos22993	CAMNT_0000311653
MMETSP0013_2-20120614|29197 	Skcos22994	CAMNT_0000311655
MMETSP0013_2-20120614|29199 	Skcos22995	CAMNT_0000311659
MMETSP0013_2-20120614|29294 	Skcos22996	CAMNT_0000311849
MMETSP0013_2-20120614|29054 	Skcos22997	CAMNT_0000311369
MMETSP0013_2-20120614|29055 	Skcos22998	CAMNT_0000311371
MMETSP0013_2-20120614|29056 	Skcos22999	CAMNT_0000311373
MMETSP0013_2-20120614|29057 	Skcos23000	CAMNT_0000311375
MMETSP0013_2-20120614|29140 	Skcos23001	CAMNT_0000311541
MMETSP0013_2-20120614|29141 	Skcos23002	CAMNT_0000311543
MMETSP0013_2-20120614|29144 	Skcos23003	CAMNT_0000311549
MMETSP0013_2-20120614|29252 	Skcos23004	CAMNT_0000311765
MMETSP0013_2-20120614|29253 	Skcos23005	CAMNT_0000311767
MMETSP0013_2-20120614|31960 	Skcos23006	CAMNT_0000317181
MMETSP0013_2-20120614|32094 	Skcos23007	CAMNT_0000317449
MMETSP0013_2-20120614|32095 	Skcos23008	CAMNT_0000317451
MMETSP0013_2-20120614|32103 	Skcos23009	CAMNT_0000317467
MMETSP0013_2-20120614|32108 	Skcos23010	CAMNT_0000317477
MMETSP0013_2-20120614|32056 	Skcos23011	CAMNT_0000317373
MMETSP0013_2-20120614|31852 	Skcos23012	CAMNT_0000316965
MMETSP0013_2-20120614|30376 	Skcos23013	CAMNT_0000314013
MMETSP0013_2-20120614|30377 	Skcos23014	CAMNT_0000314015
MMETSP0013_2-20120614|30449 	Skcos23015	CAMNT_0000314159
MMETSP0013_2-20120614|30260 	Skcos23016	CAMNT_0000313781
MMETSP0013_2-20120614|30261 	Skcos23017	CAMNT_0000313783
MMETSP0013_2-20120614|30339 	Skcos23018	CAMNT_0000313939
MMETSP0013_2-20120614|29476 	Skcos23019	CAMNT_0000312213
MMETSP0013_2-20120614|29525 	Skcos23020	CAMNT_0000312311
MMETSP0013_2-20120614|29602 	Skcos23021	CAMNT_0000312465
MMETSP0013_2-20120614|29603 	Skcos23022	CAMNT_0000312467
MMETSP0013_2-20120614|29430 	Skcos23023	CAMNT_0000312121
MMETSP0013_2-20120614|29711 	Skcos23024	CAMNT_0000312683
MMETSP0013_2-20120614|29706 	Skcos23025	CAMNT_0000312673
MMETSP0013_2-20120614|29722 	Skcos23026	CAMNT_0000312705
MMETSP0013_2-20120614|29724 	Skcos23027	CAMNT_0000312709
MMETSP0013_2-20120614|31440 	Skcos23028	CAMNT_0000316141
MMETSP0013_2-20120614|31441 	Skcos23029	CAMNT_0000316143
MMETSP0013_2-20120614|31442 	Skcos23030	CAMNT_0000316145
MMETSP0013_2-20120614|31438 	Skcos23031	CAMNT_0000316137
MMETSP0013_2-20120614|31498 	Skcos23032	CAMNT_0000316257
MMETSP0013_2-20120614|31499 	Skcos23033	CAMNT_0000316259
MMETSP0013_2-20120614|31500 	Skcos23034	CAMNT_0000316261
MMETSP0013_2-20120614|31501 	Skcos23035	CAMNT_0000316263
MMETSP0013_2-20120614|31508 	Skcos23036	CAMNT_0000316277
MMETSP0013_2-20120614|31510 	Skcos23037	CAMNT_0000316281
MMETSP0013_2-20120614|31511 	Skcos23038	CAMNT_0000316283
MMETSP0013_2-20120614|31516 	Skcos23039	CAMNT_0000316293
MMETSP0013_2-20120614|31518 	Skcos23040	CAMNT_0000316297
MMETSP0013_2-20120614|31526 	Skcos23041	CAMNT_0000316313
MMETSP0013_2-20120614|31877 	Skcos23042	CAMNT_0000317015
MMETSP0013_2-20120614|31878 	Skcos23043	CAMNT_0000317017
MMETSP0013_2-20120614|31880 	Skcos23044	CAMNT_0000317021
MMETSP0013_2-20120614|31887 	Skcos23045	CAMNT_0000317035
MMETSP0013_2-20120614|31889 	Skcos23046	CAMNT_0000317039
MMETSP0013_2-20120614|31895 	Skcos23047	CAMNT_0000317051
MMETSP0013_2-20120614|31585 	Skcos23048	CAMNT_0000316431
MMETSP0013_2-20120614|31584 	Skcos23049	CAMNT_0000316429
MMETSP0013_2-20120614|31588 	Skcos23050	CAMNT_0000316437
MMETSP0013_2-20120614|31313 	Skcos23051	CAMNT_0000315887
MMETSP0013_2-20120614|31315 	Skcos23052	CAMNT_0000315891
MMETSP0013_2-20120614|31031 	Skcos23053	CAMNT_0000315323
MMETSP0013_2-20120614|31033 	Skcos23054	CAMNT_0000315327
MMETSP0013_2-20120614|31035 	Skcos23055	CAMNT_0000315331
MMETSP0013_2-20120614|31261 	Skcos23056	CAMNT_0000315783
MMETSP0013_2-20120614|31249 	Skcos23057	CAMNT_0000315759
MMETSP0013_2-20120614|31251 	Skcos23058	CAMNT_0000315763
MMETSP0013_2-20120614|31257 	Skcos23059	CAMNT_0000315775
MMETSP0013_2-20120614|31263 	Skcos23060	CAMNT_0000315787
MMETSP0013_2-20120614|31266 	Skcos23061	CAMNT_0000315793
MMETSP0013_2-20120614|31271 	Skcos23062	CAMNT_0000315803
MMETSP0013_2-20120614|31276 	Skcos23063	CAMNT_0000315813
MMETSP0013_2-20120614|31284 	Skcos23064	CAMNT_0000315829
MMETSP0013_2-20120614|29909 	Skcos23065	CAMNT_0000313079
MMETSP0013_2-20120614|29703 	Skcos23066	CAMNT_0000312667
MMETSP0013_2-20120614|29646 	Skcos23067	CAMNT_0000312553
MMETSP0013_2-20120614|29649 	Skcos23068	CAMNT_0000312559
MMETSP0013_2-20120614|29730 	Skcos23069	CAMNT_0000312721
MMETSP0013_2-20120614|29732 	Skcos23070	CAMNT_0000312725
MMETSP0013_2-20120614|29733 	Skcos23071	CAMNT_0000312727
MMETSP0013_2-20120614|29734 	Skcos23072	CAMNT_0000312729
MMETSP0013_2-20120614|29736 	Skcos23073	CAMNT_0000312733
MMETSP0013_2-20120614|29830 	Skcos23074	CAMNT_0000312921
MMETSP0013_2-20120614|29831 	Skcos23075	CAMNT_0000312923
MMETSP0013_2-20120614|29832 	Skcos23076	CAMNT_0000312925
MMETSP0013_2-20120614|32896 	Skcos23077	CAMNT_0000319053
MMETSP0013_2-20120614|32674 	Skcos23078	CAMNT_0000318609
MMETSP0013_2-20120614|32748 	Skcos23079	CAMNT_0000318757
MMETSP0013_2-20120614|32726 	Skcos23080	CAMNT_0000318713
MMETSP0013_2-20120614|32731 	Skcos23081	CAMNT_0000318723
MMETSP0013_2-20120614|32789 	Skcos23082	CAMNT_0000318839
MMETSP0013_2-20120614|32873 	Skcos23083	CAMNT_0000319007
MMETSP0013_2-20120614|32769 	Skcos23084	CAMNT_0000318799
MMETSP0013_2-20120614|32771 	Skcos23085	CAMNT_0000318803
MMETSP0013_2-20120614|33538 	Skcos23086	CAMNT_0000320337
MMETSP0013_2-20120614|33688 	Skcos23087	CAMNT_0000320637
MMETSP0013_2-20120614|33695 	Skcos23088	CAMNT_0000320651
MMETSP0013_2-20120614|33696 	Skcos23089	CAMNT_0000320653
MMETSP0013_2-20120614|33351 	Skcos23090	CAMNT_0000319963
MMETSP0013_2-20120614|33352 	Skcos23091	CAMNT_0000319965
MMETSP0013_2-20120614|33353 	Skcos23092	CAMNT_0000319967
MMETSP0013_2-20120614|33441 	Skcos23093	CAMNT_0000320143
MMETSP0013_2-20120614|33853 	Skcos23094	CAMNT_0000320967
MMETSP0013_2-20120614|33854 	Skcos23095	CAMNT_0000320969
MMETSP0013_2-20120614|33856 	Skcos23096	CAMNT_0000320973
MMETSP0013_2-20120614|33217 	Skcos23097	CAMNT_0000319695
MMETSP0013_2-20120614|32949 	Skcos23098	CAMNT_0000319159
MMETSP0013_2-20120614|32951 	Skcos23099	CAMNT_0000319163
MMETSP0013_2-20120614|33014 	Skcos23100	CAMNT_0000319289
MMETSP0013_2-20120614|33016 	Skcos23101	CAMNT_0000319293
MMETSP0013_2-20120614|33156 	Skcos23102	CAMNT_0000319573
MMETSP0013_2-20120614|33260 	Skcos23103	CAMNT_0000319781
MMETSP0013_2-20120614|33261 	Skcos23104	CAMNT_0000319783
MMETSP0013_2-20120614|33262 	Skcos23105	CAMNT_0000319785
MMETSP0013_2-20120614|33265 	Skcos23106	CAMNT_0000319791
MMETSP0013_2-20120614|32980 	Skcos23107	CAMNT_0000319221
MMETSP0013_2-20120614|32982 	Skcos23108	CAMNT_0000319225
MMETSP0013_2-20120614|33108 	Skcos23109	CAMNT_0000319477
MMETSP0013_2-20120614|33111 	Skcos23110	CAMNT_0000319483
MMETSP0013_2-20120614|33120 	Skcos23111	CAMNT_0000319501
MMETSP0013_2-20120614|33123 	Skcos23112	CAMNT_0000319507
MMETSP0013_2-20120614|33124 	Skcos23113	CAMNT_0000319509
MMETSP0013_2-20120614|33128 	Skcos23114	CAMNT_0000319517
MMETSP0013_2-20120614|33132 	Skcos23115	CAMNT_0000319525
MMETSP0013_2-20120614|33134 	Skcos23116	CAMNT_0000319529
MMETSP0013_2-20120614|33137 	Skcos23117	CAMNT_0000319535
MMETSP0013_2-20120614|33142 	Skcos23118	CAMNT_0000319545
MMETSP0013_2-20120614|34985 	Skcos23119	CAMNT_0000323231
MMETSP0013_2-20120614|34986 	Skcos23120	CAMNT_0000323233
MMETSP0013_2-20120614|34988 	Skcos23121	CAMNT_0000323237
MMETSP0013_2-20120614|34989 	Skcos23122	CAMNT_0000323239
MMETSP0013_2-20120614|34991 	Skcos23123	CAMNT_0000323243
MMETSP0013_2-20120614|34992 	Skcos23124	CAMNT_0000323245
MMETSP0013_2-20120614|34994 	Skcos23125	CAMNT_0000323249
MMETSP0013_2-20120614|34996 	Skcos23126	CAMNT_0000323253
MMETSP0013_2-20120614|34997 	Skcos23127	CAMNT_0000323255
MMETSP0013_2-20120614|34999 	Skcos23128	CAMNT_0000323259
MMETSP0013_2-20120614|35000 	Skcos23129	CAMNT_0000323261
MMETSP0013_2-20120614|35001 	Skcos23130	CAMNT_0000323263
MMETSP0013_2-20120614|35002 	Skcos23131	CAMNT_0000323265
MMETSP0013_2-20120614|35124 	Skcos23132	CAMNT_0000323509
MMETSP0013_2-20120614|35125 	Skcos23133	CAMNT_0000323511
MMETSP0013_2-20120614|35127 	Skcos23134	CAMNT_0000323515
MMETSP0013_2-20120614|35128 	Skcos23135	CAMNT_0000323517
MMETSP0013_2-20120614|35129 	Skcos23136	CAMNT_0000323519
MMETSP0013_2-20120614|35131 	Skcos23137	CAMNT_0000323523
MMETSP0013_2-20120614|35255 	Skcos23138	CAMNT_0000323771
MMETSP0013_2-20120614|35257 	Skcos23139	CAMNT_0000323775
MMETSP0013_2-20120614|35412 	Skcos23140	CAMNT_0000324085
MMETSP0013_2-20120614|35414 	Skcos23141	CAMNT_0000324089
MMETSP0013_2-20120614|35415 	Skcos23142	CAMNT_0000324091
MMETSP0013_2-20120614|35417 	Skcos23143	CAMNT_0000324095
MMETSP0013_2-20120614|35418 	Skcos23144	CAMNT_0000324097
MMETSP0013_2-20120614|35419 	Skcos23145	CAMNT_0000324099
MMETSP0013_2-20120614|35421 	Skcos23146	CAMNT_0000324103
MMETSP0013_2-20120614|35004 	Skcos23147	CAMNT_0000323269
MMETSP0013_2-20120614|35005 	Skcos23148	CAMNT_0000323271
MMETSP0013_2-20120614|35006 	Skcos23149	CAMNT_0000323273
MMETSP0013_2-20120614|35007 	Skcos23150	CAMNT_0000323275
MMETSP0013_2-20120614|35008 	Skcos23151	CAMNT_0000323277
MMETSP0013_2-20120614|35010 	Skcos23152	CAMNT_0000323281
MMETSP0013_2-20120614|35014 	Skcos23153	CAMNT_0000323289
MMETSP0013_2-20120614|35016 	Skcos23154	CAMNT_0000323293
MMETSP0013_2-20120614|35018 	Skcos23155	CAMNT_0000323297
MMETSP0013_2-20120614|35021 	Skcos23156	CAMNT_0000323303
MMETSP0013_2-20120614|35024 	Skcos23157	CAMNT_0000323309
MMETSP0013_2-20120614|35027 	Skcos23158	CAMNT_0000323315
MMETSP0013_2-20120614|35029 	Skcos23159	CAMNT_0000323319
MMETSP0013_2-20120614|35032 	Skcos23160	CAMNT_0000323325
MMETSP0013_2-20120614|35035 	Skcos23161	CAMNT_0000323331
MMETSP0013_2-20120614|35038 	Skcos23162	CAMNT_0000323337
MMETSP0013_2-20120614|35041 	Skcos23163	CAMNT_0000323343
MMETSP0013_2-20120614|35044 	Skcos23164	CAMNT_0000323349
MMETSP0013_2-20120614|35046 	Skcos23165	CAMNT_0000323353
MMETSP0013_2-20120614|35049 	Skcos23166	CAMNT_0000323359
MMETSP0013_2-20120614|35052 	Skcos23167	CAMNT_0000323365
MMETSP0013_2-20120614|35055 	Skcos23168	CAMNT_0000323371
MMETSP0013_2-20120614|35058 	Skcos23169	CAMNT_0000323377
MMETSP0013_2-20120614|35061 	Skcos23170	CAMNT_0000323383
MMETSP0013_2-20120614|35064 	Skcos23171	CAMNT_0000323389
MMETSP0013_2-20120614|35067 	Skcos23172	CAMNT_0000323395
MMETSP0013_2-20120614|35075 	Skcos23173	CAMNT_0000323411
MMETSP0013_2-20120614|35132 	Skcos23174	CAMNT_0000323525
MMETSP0013_2-20120614|35134 	Skcos23175	CAMNT_0000323529
MMETSP0013_2-20120614|35136 	Skcos23176	CAMNT_0000323533
MMETSP0013_2-20120614|35138 	Skcos23177	CAMNT_0000323537
MMETSP0013_2-20120614|35139 	Skcos23178	CAMNT_0000323539
MMETSP0013_2-20120614|35141 	Skcos23179	CAMNT_0000323543
MMETSP0013_2-20120614|35142 	Skcos23180	CAMNT_0000323545
MMETSP0013_2-20120614|35144 	Skcos23181	CAMNT_0000323549
MMETSP0013_2-20120614|35145 	Skcos23182	CAMNT_0000323551
MMETSP0013_2-20120614|35260 	Skcos23183	CAMNT_0000323781
MMETSP0013_2-20120614|35261 	Skcos23184	CAMNT_0000323783
MMETSP0013_2-20120614|35262 	Skcos23185	CAMNT_0000323785
MMETSP0013_2-20120614|35422 	Skcos23186	CAMNT_0000324105
