Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P
Skcos14537	CAMNT_0000299867	MMETSP0013_2-20120614|23303 	1.701078143	67.92168349	3.242809233	3.434827193	2.920684907	105.5925453	5.148694291	4.031536289	52.5564798	6.001940453	0	1	1	0
Skcos14535	CAMNT_0000299673	MMETSP0013_2-20120614|23206 	19.21217668	32.44523393	2.918528309	2.90639224	0.162260273	9.709659339	0.643586786	1.34384543	5.403002596	1.826677529	0	1	0	0
Skcos14534	CAMNT_0000300223	MMETSP0013_2-20120614|23481 	14.47584146	10.80572237	4.648026567	1.321087382	0.64904109	53.64586785	4.826900898	4.569074461	18.41932703	4.175262924	0	1	1	0
Skcos14512	CAMNT_0000297271	MMETSP0013_2-20120614|22005 	95.09360366	36.59912201	50.91210495	12.68243886	15.57698617	54.61683378	29.60499217	33.59613575	81.78181202	45.14503037	0	0	1	0
Skcos14508	CAMNT_0000297377	MMETSP0013_2-20120614|22058 	471.8657352	609.9479445	401.459783	125.5033013	36.50856134	280.1236719	177.629953	160.9926825	502.2336504	212.6774552	0	0	1	0
Skcos1450	CAMNT_0000278903	MMETSP0013_2-20120614|12821 	23.68167611	94.38868661	49.1826067	32.23453211	7.788493086	24.51688983	21.88195074	22.84537231	81.53622099	27.13920901	0	0	1	0
Skcos14490	CAMNT_0000297387	MMETSP0013_2-20120614|22063 	8.872289924	23.7164556	13.72789242	4.755914574	8.113013631	6.068537087	4.826900898	4.569074461	42.48724769	5.740986521	0	0	1	0
Skcos14489	CAMNT_0000297323	MMETSP0013_2-20120614|22031 	2.434876558	67.92168349	4.648026567	6.077001956	2.433904089	8.253210438	2.896140539	3.493998118	15.71782573	5.480032588	0	0	1	0
Skcos14488	CAMNT_0000297257	MMETSP0013_2-20120614|21998 	7.738237828	184.6796188	5.837056619	18.49522334	3.894246543	13.35078159	6.114074471	2.956459946	24.31351168	3.914308991	0	0	1	0
Skcos14480	CAMNT_0000296577	MMETSP0013_2-20120614|21658 	2.835130239	6.258898933	2.702341027	1.321087382	0.486780818	2.184673351	0.96538018	0.806307258	7.61332184	1.826677529	0	0	1	0
Skcos1448	CAMNT_0000278647	MMETSP0013_2-20120614|12693 	1.701078143	61.12951514	2.378060104	5.548567003	1.135821908	28.40075357	1.287173573	2.150152688	14.24427957	1.043815731	0	1	1	0
Skcos14475	CAMNT_0000296417	MMETSP0013_2-20120614|21578 	10.30653228	55.74068736	7.134180312	10.0402641	2.758424634	7.039503021	1.287173573	1.34384543	14.98105265	0.782861798	0	0	1	0
Skcos14452	CAMNT_0000296053	MMETSP0013_2-20120614|21396 	5.00317101	31.35062829	9.079865851	4.491697098	1.298082181	7.039503021	3.217933932	2.68769086	20.62964628	2.348585395	0	0	1	0
Skcos14451	CAMNT_0000295497	MMETSP0013_2-20120614|21118 	7.971719142	38.36733113	1.94568554	7.662306814	0.811301363	11.16610824	0.321793393	0.806307258	13.50750649	1.826677529	0	1	1	0
Skcos14448	CAMNT_0000295331	MMETSP0013_2-20120614|21035 	2.901839186	38.42346475	5.512775696	5.548567003	0.811301363	12.13707417	2.896140539	2.150152688	21.85760141	4.958124722	0	0	1	0
Skcos14438	CAMNT_0000294791	MMETSP0013_2-20120614|20765 	3.769055494	0.982338398	37.6165871	26.95018259	13.95438345	60.68537087	13.19352912	7.256765321	41.50488358	4.958124722	0	1	1	0
Skcos14437	CAMNT_0000294785	MMETSP0013_2-20120614|20762 	37.22359231	49.00465264	19.88922996	8.719176719	4.867808179	21.11850906	6.435867864	6.181688977	29.71651428	4.69717079	0	0	1	0
Skcos14430	CAMNT_0000294297	MMETSP0013_2-20120614|20518 	29.05174633	128.854731	49.93926218	17.43835344	15.73924644	23.78866538	16.08966966	16.93245242	49.60938747	17.48391349	0	0	1	0
Skcos14428	CAMNT_0000294291	MMETSP0013_2-20120614|20515 	0.333544734	2.862814759	1.080936411	3.963262145	2.433904089	4.85482967	0	0	4.666229515	0.521907866	0	0	1	0
Skcos14423	CAMNT_0000294371	MMETSP0013_2-20120614|20555 	0.533671574	1.543674625	0.864749129	4.491697098	0.973561636	7.282244504	0	0.268769086	3.192683352	0.260953933	0	1	0	0
Skcos14422	CAMNT_0000294689	MMETSP0013_2-20120614|20714 	154.1310216	40.80914372	105.2832064	49.1444506	26.61068471	48.79103818	25.42167806	19.0826051	73.4317171	25.83443934	0	0	1	0
Skcos14410	CAMNT_0000293883	MMETSP0013_2-20120614|20311 	2.234749718	40.94947777	0.864749129	5.548567003	0	1.941931868	0	0.268769086	4.666229515	0	0	0	1	0
Skcos1441	CAMNT_0000279349	MMETSP0013_2-20120614|13044 	16.51046433	22.14471416	18.91638719	7.398089338	0.973561636	11.16610824	9.975595189	5.644150805	29.71651428	9.655295512	0	0	1	0
Skcos14384	CAMNT_0000292263	MMETSP0013_2-20120614|19501 	0.433608154	37.8059949	1.080936411	3.434827193	0.324520545	3.155639285	1.287173573	0	4.666229515	0	0	0	1	0
Skcos14382	CAMNT_0000292623	MMETSP0013_2-20120614|19681 	280.0775131	74.6015846	76.53029789	72.92402347	8.599794449	29.12897802	14.48070269	12.90091613	41.50488358	17.22295956	0	0	1	0
Skcos14380	CAMNT_0000292607	MMETSP0013_2-20120614|19673 	10.80684938	84.50916901	7.134180312	7.133871861	3.407465725	8.495951922	2.252553752	2.150152688	14.4898706	1.826677529	0	0	1	0
Skcos1438	CAMNT_0000279025	MMETSP0013_2-20120614|12882 	26.24997056	62.05571992	6.161337542	5.020132051	2.433904089	4.85482967	0.643586786	0.268769086	9.332459029	0.782861798	0	0	1	0
Skcos14378	CAMNT_0000292587	MMETSP0013_2-20120614|19663 	2.468231031	38.73219968	0.648561847	3.963262145	0.973561636	2.427414835	0.643586786	0	4.911820542	0.521907866	0	0	1	0
Skcos1437	CAMNT_0000279023	MMETSP0013_2-20120614|12881 	3.101966026	62.67318977	3.02662195	7.133871861	0.811301363	1.941931868	2.252553752	1.34384543	8.841276975	1.043815731	0	0	1	0
Skcos14353	CAMNT_0000291133	MMETSP0013_2-20120614|18936 	4.969816536	21.16237577	2.918528309	4.755914574	1.460342454	5.825795603	0.643586786	0.268769086	5.648593623	0	0	0	1	0
Skcos14352	CAMNT_0000291131	MMETSP0013_2-20120614|18935 	1.86785051	54.47768085	0.540468205	3.434827193	0.486780818	2.427414835	1.608966966	0.268769086	5.89418465	0.260953933	0	0	1	0
Skcos14351	CAMNT_0000291519	MMETSP0013_2-20120614|19129 	2.201395244	6.59570067	4.107558361	2.90639224	0.811301363	13.35078159	1.608966966	1.075076344	7.367730813	1.043815731	0	1	1	0
Skcos1435	CAMNT_0000278409	MMETSP0013_2-20120614|12574 	14.5425504	244.2093256	28.75290853	38.04731659	5.354588996	16.99190384	13.83711591	9.138148923	39.29456433	10.96006518	0	1	1	0
Skcos1434	CAMNT_0000278407	MMETSP0013_2-20120614|12573 	18.41166932	27.673876	5.512775696	3.963262145	0.811301363	6.554020054	2.252553752	0.806307258	7.61332184	0.521907866	0	0	1	0
Skcos1433	CAMNT_0000278665	MMETSP0013_2-20120614|12702 	10.9069128	140.8392594	9.296053134	12.94665634	3.245205452	12.37981566	4.183314112	2.150152688	17.68255395	0.782861798	0	0	1	0
Skcos14325	CAMNT_0000289833	MMETSP0013_2-20120614|18286 	23.58161269	39.91100575	64.74809101	5.020132051	18.9844519	116.7586536	83.66628223	61.81688977	252.9587579	89.76815287	0	0	1	0
Skcos1432	CAMNT_0000278653	MMETSP0013_2-20120614|12696 	17.84464327	26.38280268	10.80936411	3.434827193	0.324520545	32.04187582	9.975595189	7.525534407	28.48855914	10.96006518	0	1	1	0
Skcos14312	CAMNT_0000289315	MMETSP0013_2-20120614|18027 	16.81065459	2.862814759	10.16080226	17.17413596	4.867808179	17.72012829	0.96538018	0.537538172	12.52514238	1.043815731	0	1	1	0
Skcos14307	CAMNT_0000289257	MMETSP0013_2-20120614|17998 	117.9747724	15.26834538	12.86314329	13.47509129	3.08294518	14.07900604	0.96538018	0.537538172	8.350094921	1.304769664	0	1	1	0
Skcos14306	CAMNT_0000289677	MMETSP0013_2-20120614|18208 	2.368167611	120.9960238	6.485618465	15.06039615	1.298082181	8.981434889	5.470487684	5.106612633	16.20900779	6.001940453	0	0	1	0
Skcos14304	CAMNT_0000289013	MMETSP0013_2-20120614|17876 	5.236652324	22.95865169	0.756655488	2.113739811	0.324520545	4.126605219	0.643586786	0.806307258	7.122139786	1.565723597	0	0	1	0
Skcos14302	CAMNT_0000288825	MMETSP0013_2-20120614|17782 	10.43995017	56.44235765	2.378060104	6.869654385	2.271643817	6.068537087	3.217933932	1.34384543	9.578050056	1.565723597	0	0	1	0
Skcos14300	CAMNT_0000288829	MMETSP0013_2-20120614|17784 	9.372607025	16.61555233	2.918528309	9.776046625	0.973561636	22.81769945	1.930760359	2.418921774	6.876548758	2.87049326	0	1	0	0
Skcos1430	CAMNT_0000278633	MMETSP0013_2-20120614|12686 	297.3217759	263.0702229	16.75451437	80.85054776	1.460342454	2.670156318	1.930760359	2.150152688	10.80600519	2.348585395	0	1	1	0
Skcos14299	CAMNT_0000288673	MMETSP0013_2-20120614|17706 	12.84147226	16.78395319	10.16080226	5.548567003	2.920684907	15.77819643	2.252553752	1.34384543	11.29718725	3.131447193	0	1	1	0
Skcos14296	CAMNT_0000288571	MMETSP0013_2-20120614|17655 	15.27634882	63.03805832	27.02341027	7.662306814	12.33178072	24.27414835	23.8127111	23.65167956	70.7302158	21.65917642	0	0	1	0
Skcos14295	CAMNT_0000288565	MMETSP0013_2-20120614|17652 	21.24679955	90.99260243	61.18100086	25.36487773	55.16849269	120.1570343	27.03064503	39.77782472	397.1206908	39.40404385	0	1	1	0
Skcos14292	CAMNT_0000289077	MMETSP0013_2-20120614|17908 	9.105771238	11.92839483	7.350367594	1.321087382	1.460342454	6.796761537	3.217933932	1.075076344	6.630957731	3.914308991	0	0	1	0
Skcos1429	CAMNT_0000278631	MMETSP0013_2-20120614|12685 	13.67533409	24.39005907	0.97284277	5.81278448	1.460342454	15.77819643	0.321793393	1.34384543	11.29718725	1.043815731	0	1	1	0
Skcos14288	CAMNT_0000287825	MMETSP0013_2-20120614|17282 	1.067343149	14.62280872	2.594247386	2.113739811	1.298082181	13.10804011	0.643586786	1.075076344	9.578050056	1.565723597	0	1	1	0
Skcos14282	CAMNT_0000288691	MMETSP0013_2-20120614|17715 	12.20773726	12.63006511	9.079865851	1.056869905	0.324520545	0.485482967	5.792281078	4.837843547	0.491182054	2.087631462	0	0	0	1
Skcos1428	CAMNT_0000278629	MMETSP0013_2-20120614|12684 	34.95548812	65.53600453	51.34447952	0.792652429	0.486780818	10.19514231	0	0.268769086	0.491182054	0	0	1	1	1
Skcos14277	CAMNT_0000288627	MMETSP0013_2-20120614|17683 	5.069879957	15.71741436	10.05270862	2.90639224	1.784862999	3.398380769	2.896140539	3.493998118	13.26191546	5.480032588	0	0	1	0
Skcos14271	CAMNT_0000298123	MMETSP0013_2-20120614|22431 	6.537476786	24.2216582	4.539932926	5.020132051	1.622602726	6.068537087	3.217933932	3.493998118	16.94578087	1.304769664	0	0	1	0
Skcos14268	CAMNT_0000297665	MMETSP0013_2-20120614|22202 	13.20837147	19.53450071	2.378060104	1.849522334	1.298082181	4.369346703	1.287173573	0.806307258	5.89418465	1.304769664	0	0	1	0
Skcos1426	CAMNT_0000278317	MMETSP0013_2-20120614|12528 	10.13975991	58.96837067	3.458996515	10.30448158	2.758424634	12.62255714	2.896140539	3.762767204	14.73546163	1.565723597	0	0	1	0
Skcos14253	CAMNT_0000297305	MMETSP0013_2-20120614|22022 	80.81788904	4578.959939	124.3076873	304.9069677	306.509655	293.717195	7.401248044	15.3198379	11.05159622	16.96200563	0	1	0	0
Skcos14252	CAMNT_0000297303	MMETSP0013_2-20120614|22021 	30.55269763	5.416894593	1.189030052	2.642174763	0.64904109	2.427414835	0	0	3.683865406	0	0	0	1	0
Skcos1425	CAMNT_0000278315	MMETSP0013_2-20120614|12527 	3.902473388	15.0718777	5.080401131	6.077001956	0.486780818	5.340312636	1.930760359	0.268769086	9.332459029	2.348585395	0	1	1	0
Skcos14245	CAMNT_0000297971	MMETSP0013_2-20120614|22355 	159.5010918	224.6186913	230.7799237	82.43585262	54.03267078	143.7029582	71.75992668	73.37396047	350.7039867	74.1109169	0	0	1	0
Skcos14243	CAMNT_0000297965	MMETSP0013_2-20120614|22352 	1.400887883	53.80407738	3.242809233	6.341219432	2.433904089	12.86529862	4.826900898	3.225229032	13.99868854	4.69717079	0	0	1	0
Skcos14234	CAMNT_0000297661	MMETSP0013_2-20120614|22200 	8.938998871	20.68523997	5.837056619	3.170609716	0.64904109	7.767727471	0.321793393	0.806307258	15.96341676	3.914308991	0	1	1	0
Skcos14222	CAMNT_0000296415	MMETSP0013_2-20120614|21577 	9.205834658	43.50355761	6.161337542	4.491697098	1.784862999	6.554020054	1.930760359	0.537538172	15.71782573	2.609539328	0	0	1	0
Skcos14219	CAMNT_0000296727	MMETSP0013_2-20120614|21733 	1.067343149	5.809829952	7.890835799	10.83291653	8.437534176	15.29271346	1.287173573	1.34384543	12.52514238	2.348585395	0	1	1	0
Skcos14217	CAMNT_0000296717	MMETSP0013_2-20120614|21728 	16.94407249	43.39129036	17.94354442	9.511829149	14.60342454	48.5482967	4.183314112	5.644150805	63.11689396	8.611479781	0	1	1	0
Skcos14210	CAMNT_0000296909	MMETSP0013_2-20120614|21824 	47.19657986	76.73466226	53.18207142	6.605436909	6.81493145	91.99902224	57.92281078	45.69074461	129.1808802	73.06710117	0	0	1	0
Skcos14207	CAMNT_0000296543	MMETSP0013_2-20120614|21641 	2.401522085	22.11664735	0.108093641	1.056869905	0.486780818	3.641122252	0.643586786	0	3.683865406	0	0	0	1	0
Skcos14192	CAMNT_0000296301	MMETSP0013_2-20120614|21520 	0.433608154	12.15292932	0.540468205	4.227479622	0.324520545	0.970965934	0.643586786	0	3.192683352	0.782861798	0	0	1	0
Skcos14186	CAMNT_0000295667	MMETSP0013_2-20120614|21203 	1.901204984	28.03874455	1.189030052	8.190741767	0.324520545	5.097571153	1.287173573	1.34384543	8.104503894	0.782861798	0	0	1	0
Skcos14179	CAMNT_0000295077	MMETSP0013_2-20120614|20908 	36.72327521	441.1822078	37.18421253	19.81631073	26.77294498	166.0351747	61.14074471	69.07365509	215.3833308	77.2423641	0	1	1	0
Skcos14178	CAMNT_0000294911	MMETSP0013_2-20120614|20825 	0.767152888	18.46796188	2.486153745	2.90639224	2.109383544	5.340312636	0.321793393	1.075076344	13.26191546	1.043815731	0	0	1	0
Skcos14171	CAMNT_0000294677	MMETSP0013_2-20120614|20708 	54.43450059	72.3843065	58.69484711	13.73930877	7.46397254	32.77010027	17.69863663	11.82583978	107.3232788	23.22490002	0	0	1	0
Skcos14162	CAMNT_0000294551	MMETSP0013_2-20120614|20645 	2.401522085	58.0702327	8.647491287	11.62556896	6.003630087	20.87576758	6.435867864	2.68769086	22.10319244	3.392401126	0	0	1	0
Skcos1416	CAMNT_0000277527	MMETSP0013_2-20120614|12133 	1263.434098	31.32256148	943.5493931	2143.596386	2239.678543	1649.185639	1191.279142	694.230549	2149.412669	793.5609095	0	0	1	0
Skcos14159	CAMNT_0000294143	MMETSP0013_2-20120614|20441 	49.8982922	100.6195187	128.9557138	66.31858656	114.3934922	67.96761537	12.87173573	37.62767204	109.2880071	34.96782699	0	1	1	0
Skcos14158	CAMNT_0000294141	MMETSP0013_2-20120614|20440 	4.769689696	3.227683306	9.404146775	19.28787577	22.71643817	21.11850906	2.252553752	2.150152688	37.82101817	4.958124722	0	1	1	0
Skcos14155	CAMNT_0000293581	MMETSP0013_2-20120614|20160 	81.21814273	70.11089478	17.07879529	23.5153554	3.894246543	43.45072554	10.29738858	5.912919891	29.47092325	8.089571916	0	1	1	0
Skcos14153	CAMNT_0000293881	MMETSP0013_2-20120614|20310 	5.036525483	39.71453808	2.378060104	6.077001956	0	3.398380769	0.643586786	2.956459946	11.05159622	1.304769664	0	0	1	0
Skcos14149	CAMNT_0000292779	MMETSP0013_2-20120614|19759 	0.266835787	27.61774238	0.540468205	2.90639224	0.811301363	0.970965934	0	0.268769086	6.139775677	0.521907866	0	0	1	0
Skcos14144	CAMNT_0000293529	MMETSP0013_2-20120614|20134 	18.61179616	1.431407379	47.3450148	18.75944082	3.73198627	24.51688983	25.09988467	21.77029596	91.6054531	16.7010517	0	0	1	0
Skcos1413	CAMNT_0000277837	MMETSP0013_2-20120614|12288 	1.734432617	80.80434991	3.567090156	8.190741767	1.947123271	17.47738681	5.792281078	3.493998118	12.52514238	3.392401126	0	0	1	0
Skcos14120	CAMNT_0000260703	MMETSP0013_2-20120614|3721 	91.89157421	7.549972256	162.3566489	67.63967395	15.09020535	133.0223329	94.6072576	82.78087848	326.144884	113.2540068	0	0	1	0
Skcos1412	CAMNT_0000277835	MMETSP0013_2-20120614|12287 	1.967913931	20.76944041	1.297123693	2.90639224	0.486780818	7.767727471	0.321793393	0.806307258	7.61332184	1.043815731	0	1	1	0
Skcos14118	CAMNT_0000260695	MMETSP0013_2-20120614|3717 	7.671528882	66.18154119	14.91692247	16.11726606	4.056506815	11.89433269	6.114074471	4.569074461	22.10319244	5.480032588	0	0	1	0
Skcos14116	CAMNT_0000260571	MMETSP0013_2-20120614|3655 	2.534939978	9.48658224	0.216187282	0	0.162260273	5.825795603	1.287173573	0.537538172	6.139775677	0.782861798	0	0	1	0
Skcos14114	CAMNT_0000260565	MMETSP0013_2-20120614|3652 	5.970450738	18.88896405	1.189030052	1.585304858	0.162260273	3.398380769	0.321793393	0	4.911820542	0.260953933	0	0	1	0
Skcos14113	CAMNT_0000260435	MMETSP0013_2-20120614|3587 	6.704249153	36.29038709	6.161337542	8.190741767	3.08294518	11.65159121	1.930760359	3.225229032	27.99737709	1.043815731	0	1	1	0
Skcos14110	CAMNT_0000260629	MMETSP0013_2-20120614|3684 	3.602283127	14.37020742	9.94461498	6.869654385	3.245205452	37.38218846	15.12428948	13.4384543	76.62440045	18.52772923	0	0	1	0
Skcos1411	CAMNT_0000277831	MMETSP0013_2-20120614|12285 	254.0276694	33.42757233	64.09952917	134.4866955	19.63349299	15.53545494	6.114074471	5.106612633	27.75178606	6.523848319	0	1	1	0
Skcos14109	CAMNT_0000260487	MMETSP0013_2-20120614|3613 	2.201395244	38.92866736	6.377524824	3.963262145	4.867808179	8.495951922	2.574347146	2.418921774	16.94578087	6.523848319	0	0	1	0
Skcos14108	CAMNT_0000260485	MMETSP0013_2-20120614|3612 	201.5944372	10.24438615	580.7871336	261.5753016	44.13479415	229.8761849	293.4755746	244.5798682	1144.945368	322.8000148	0	0	1	0
Skcos14104	CAMNT_0000260227	MMETSP0013_2-20120614|3483 	42.05999096	8.476177031	27.56387848	3.963262145	8.437534176	39.08137884	13.51532251	17.2012215	20.8752373	16.7010517	0	1	0	0
Skcos14094	CAMNT_0000259305	MMETSP0013_2-20120614|3022 	2.635003398	81.81475512	3.783277438	9.511829149	3.08294518	32.52735879	3.217933932	5.644150805	24.80469374	3.914308991	0	1	1	0
Skcos14080	CAMNT_0000259207	MMETSP0013_2-20120614|2973 	11.47393885	36.59912201	14.91692247	6.869654385	3.08294518	14.56448901	6.757661257	4.569074461	28.24296811	4.958124722	0	0	1	0
Skcos14078	CAMNT_0000258907	MMETSP0013_2-20120614|2823 	2.901839186	21.55531112	3.134715592	1.849522334	2.596164362	22.81769945	1.930760359	3.493998118	16.20900779	4.175262924	0	1	1	0
Skcos14074	CAMNT_0000259899	MMETSP0013_2-20120614|3319 	3.468865233	189.9000457	4.539932926	16.11726606	2.758424634	10.92336676	6.114074471	6.719227149	20.38405525	3.392401126	0	0	1	0
Skcos14071	CAMNT_0000259867	MMETSP0013_2-20120614|3303 	25.34939978	60.0349095	25.40200566	13.73930877	4.705547906	25.97333873	8.366628223	15.85737607	66.80075937	15.39628203	0	0	1	0
Skcos14068	CAMNT_0000258401	MMETSP0013_2-20120614|2570 	29.28522764	125.121845	27.3476912	30.91344473	17.68636972	33.25558324	14.1589093	17.2012215	92.09663516	9.916249445	0	0	1	0
Skcos1406	CAMNT_0000277783	MMETSP0013_2-20120614|12261 	3.835764441	26.10213457	22.80775827	5.548567003	7.46397254	28.40075357	4.826900898	5.912919891	83.74654024	10.69911124	0	1	1	0
Skcos14059	CAMNT_0000258597	MMETSP0013_2-20120614|2668 	10.23982333	32.55750118	1.513310975	2.642174763	1.622602726	1.941931868	0.643586786	0.268769086	5.648593623	0.260953933	0	0	1	0
Skcos14057	CAMNT_0000258469	MMETSP0013_2-20120614|2604 	5.436779164	22.11664735	5.837056619	3.170609716	2.758424634	31.55639285	10.94097537	9.138148923	55.01239007	11.22101911	0	0	1	0
Skcos14055	CAMNT_0000258463	MMETSP0013_2-20120614|2601 	41.99328201	34.80284609	7.026086671	12.15400391	3.08294518	13.83626456	2.574347146	2.956459946	21.36641936	0.782861798	0	1	1	0
Skcos14054	CAMNT_0000258189	MMETSP0013_2-20120614|2464 	6.337349946	28.60008078	5.080401131	3.170609716	0.324520545	4.126605219	2.252553752	1.075076344	7.367730813	1.304769664	0	0	1	0
Skcos14050	CAMNT_0000257939	MMETSP0013_2-20120614|2339 	3.902473388	61.49438369	2.810434668	7.662306814	1.622602726	10.43788379	0.96538018	0.806307258	11.05159622	1.043815731	0	1	1	0
Skcos1405	CAMNT_0000277781	MMETSP0013_2-20120614|12260 	5.703614951	93.3782814	11.02555139	27.21440006	10.70917799	69.18132279	4.826900898	2.956459946	32.17242455	4.436216857	0	1	1	0
Skcos14047	CAMNT_0000258017	MMETSP0013_2-20120614|2378 	0.933925255	15.12801132	0.540468205	1.321087382	0.973561636	0.970965934	0.643586786	0.268769086	4.666229515	0	0	0	1	0
Skcos1404	CAMNT_0000277585	MMETSP0013_2-20120614|12162 	8.838935451	45.49630122	0.324280923	5.284349527	0.324520545	0.970965934	0.643586786	0	4.17504746	0	0	0	1	0
Skcos14037	CAMNT_0000257711	MMETSP0013_2-20120614|2225 	26.81699661	400.5695317	21.8349155	38.83996902	7.139451995	26.4588217	6.114074471	6.450458063	46.17111309	9.133387647	0	1	1	0
Skcos14031	CAMNT_0000257763	MMETSP0013_2-20120614|2251 	0.533671574	48.33104916	3.134715592	18.75944082	3.569725998	17.72012829	1.608966966	3.493998118	18.173736	0.260953933	0	1	1	0
Skcos14030	CAMNT_0000257627	MMETSP0013_2-20120614|2183 	12.07431937	100.6475855	15.88976524	16.64570101	3.894246543	11.40884972	6.435867864	6.719227149	23.08555655	5.480032588	0	0	1	0
Skcos1403	CAMNT_0000277593	MMETSP0013_2-20120614|12166 	2.768421292	38.45153156	3.350902874	11.36135148	2.596164362	8.495951922	0.96538018	0.537538172	6.385366704	0	0	1	1	0
Skcos14027	CAMNT_0000258249	MMETSP0013_2-20120614|2494 	22.71439638	148.1366304	17.40307622	25.89331268	5.516849269	13.83626456	10.94097537	7.525534407	22.10319244	6.262894386	0	0	1	0
Skcos1401	CAMNT_0000277591	MMETSP0013_2-20120614|12165 	12.24109174	42.998355	18.80829355	11.09713401	4.218767088	11.40884972	8.688421616	5.644150805	19.64728217	5.740986521	0	0	1	0
Skcos14004	CAMNT_0000256477	MMETSP0013_2-20120614|1608 	14.37577803	32.24876625	15.56548432	8.719176719	6.977191723	14.32174753	5.470487684	5.375381719	23.08555655	5.480032588	0	0	1	0
