New Seq Name	Old Seq Name	Description
Skcos21630	CAMNT_0000308121	CAMNT_0000308121 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27430 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=367
Skcos21631	CAMNT_0000308123	CAMNT_0000308123 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27431 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=292
Skcos21632	CAMNT_0000308849	CAMNT_0000308849 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27794 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=282
Skcos21633	CAMNT_0000308851	CAMNT_0000308851 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27795 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=520
Skcos21634	CAMNT_0000308861	CAMNT_0000308861 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27800 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=553
Skcos21635	CAMNT_0000308879	CAMNT_0000308879 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27809 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=199
Skcos21636	CAMNT_0000308881	CAMNT_0000308881 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27810 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=207
Skcos21637	CAMNT_0000308899	CAMNT_0000308899 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27819 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=650
Skcos21638	CAMNT_0000308917	CAMNT_0000308917 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27828 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=692
Skcos21639	CAMNT_0000308927	CAMNT_0000308927 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27833 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=834
Skcos21640	CAMNT_0000308929	CAMNT_0000308929 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27834 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=640
Skcos21641	CAMNT_0000308931	CAMNT_0000308931 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27835 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=505
Skcos21642	CAMNT_0000308935	CAMNT_0000308935 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27837 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1858
Skcos21643	CAMNT_0000308353	CAMNT_0000308353 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27546 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2410
Skcos21644	CAMNT_0000308355	CAMNT_0000308355 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27547 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=889
Skcos21645	CAMNT_0000308357	CAMNT_0000308357 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27548 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=880
Skcos21646	CAMNT_0000308361	CAMNT_0000308361 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27550 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=630
Skcos21647	CAMNT_0000308363	CAMNT_0000308363 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27551 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=371
Skcos21648	CAMNT_0000308365	CAMNT_0000308365 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27552 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1187
Skcos21649	CAMNT_0000308841	CAMNT_0000308841 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27790 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=430
Skcos21650	CAMNT_0000308843	CAMNT_0000308843 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27791 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3075
Skcos21651	CAMNT_0000308835	CAMNT_0000308835 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27787 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=737
Skcos21652	CAMNT_0000309133	CAMNT_0000309133 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27936 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=532
Skcos21653	CAMNT_0000309135	CAMNT_0000309135 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27937 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=656
Skcos21654	CAMNT_0000309141	CAMNT_0000309141 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27940 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=270
Skcos21655	CAMNT_0000309169	CAMNT_0000309169 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27954 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=798
Skcos21656	CAMNT_0000309965	CAMNT_0000309965 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28352 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=614
Skcos21657	CAMNT_0000309971	CAMNT_0000309971 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28355 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=258
Skcos21658	CAMNT_0000309973	CAMNT_0000309973 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28356 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=6428
Skcos21659	CAMNT_0000309985	CAMNT_0000309985 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28362 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=234
Skcos21660	CAMNT_0000310001	CAMNT_0000310001 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28370 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=317
Skcos21661	CAMNT_0000310011	CAMNT_0000310011 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28375 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=284
Skcos21662	CAMNT_0000310013	CAMNT_0000310013 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28376 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=273
Skcos21663	CAMNT_0000310023	CAMNT_0000310023 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28381 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=218
Skcos21664	CAMNT_0000310029	CAMNT_0000310029 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28384 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=231
Skcos21665	CAMNT_0000310033	CAMNT_0000310033 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28386 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=219
Skcos21666	CAMNT_0000310037	CAMNT_0000310037 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28388 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=153
Skcos21667	CAMNT_0000310053	CAMNT_0000310053 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28396 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=301
Skcos21668	CAMNT_0000310055	CAMNT_0000310055 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28397 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=330
Skcos21669	CAMNT_0000309445	CAMNT_0000309445 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28092 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=543
Skcos21670	CAMNT_0000309579	CAMNT_0000309579 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28159 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=659
Skcos21671	CAMNT_0000309569	CAMNT_0000309569 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28154 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=263
Skcos21672	CAMNT_0000309573	CAMNT_0000309573 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28156 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=432
Skcos21673	CAMNT_0000309799	CAMNT_0000309799 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28269 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1096
Skcos21674	CAMNT_0000309801	CAMNT_0000309801 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28270 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1239
Skcos21675	CAMNT_0000309803	CAMNT_0000309803 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28271 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=765
Skcos21676	CAMNT_0000309805	CAMNT_0000309805 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28272 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=908
Skcos21677	CAMNT_0000309811	CAMNT_0000309811 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28275 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=883
Skcos21678	CAMNT_0000309229	CAMNT_0000309229 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27984 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=548
Skcos21679	CAMNT_0000309231	CAMNT_0000309231 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27985 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=624
Skcos21680	CAMNT_0000309219	CAMNT_0000309219 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27979 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1128
Skcos21681	CAMNT_0000309223	CAMNT_0000309223 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27981 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=644
Skcos21682	CAMNT_0000309225	CAMNT_0000309225 /NCGR_SEQ_ID=MMETSP0013_2-20120614|27982 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=459
Skcos21683	CAMNT_0000310367	CAMNT_0000310367 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28553 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2809
Skcos21684	CAMNT_0000309889	CAMNT_0000309889 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28314 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2037
Skcos21685	CAMNT_0000309895	CAMNT_0000309895 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28317 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=248
Skcos21686	CAMNT_0000309899	CAMNT_0000309899 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28319 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=492
Skcos21687	CAMNT_0000309901	CAMNT_0000309901 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28320 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=361
Skcos21688	CAMNT_0000310103	CAMNT_0000310103 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28421 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3054
Skcos21689	CAMNT_0000310277	CAMNT_0000310277 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28508 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=772
Skcos21690	CAMNT_0000310439	CAMNT_0000310439 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28589 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2325
Skcos21691	CAMNT_0000310441	CAMNT_0000310441 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28590 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1419
Skcos21692	CAMNT_0000310323	CAMNT_0000310323 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28531 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=6748
Skcos21693	CAMNT_0000310333	CAMNT_0000310333 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28536 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=372
Skcos21694	CAMNT_0000310337	CAMNT_0000310337 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28538 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=204
Skcos21695	CAMNT_0000310349	CAMNT_0000310349 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28544 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=277
Skcos21696	CAMNT_0000310371	CAMNT_0000310371 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28555 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=291
Skcos21697	CAMNT_0000310853	CAMNT_0000310853 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28796 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=471
Skcos21698	CAMNT_0000310855	CAMNT_0000310855 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28797 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=883
Skcos21699	CAMNT_0000310857	CAMNT_0000310857 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28798 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=643
Skcos21700	CAMNT_0000310863	CAMNT_0000310863 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28801 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=624
Skcos21701	CAMNT_0000311051	CAMNT_0000311051 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28895 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=193
Skcos21702	CAMNT_0000311053	CAMNT_0000311053 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28896 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1151
Skcos21703	CAMNT_0000311059	CAMNT_0000311059 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28899 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=221
Skcos21704	CAMNT_0000311061	CAMNT_0000311061 /NCGR_SEQ_ID=MMETSP0013_2-20120614|28900 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=433
Skcos21705	CAMNT_0000312193	CAMNT_0000312193 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29466 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=272
Skcos21706	CAMNT_0000312163	CAMNT_0000312163 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29451 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=150
Skcos21707	CAMNT_0000312171	CAMNT_0000312171 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29455 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=261
Skcos21708	CAMNT_0000312173	CAMNT_0000312173 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29456 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=177
Skcos21709	CAMNT_0000312175	CAMNT_0000312175 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29457 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=219
Skcos21710	CAMNT_0000312179	CAMNT_0000312179 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29459 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=272
Skcos21711	CAMNT_0000312185	CAMNT_0000312185 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29462 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=258
Skcos21712	CAMNT_0000312207	CAMNT_0000312207 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29473 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=173
Skcos21713	CAMNT_0000312211	CAMNT_0000312211 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29475 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=186
Skcos21714	CAMNT_0000312219	CAMNT_0000312219 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29479 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=152
Skcos21715	CAMNT_0000312227	CAMNT_0000312227 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29483 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=298
Skcos21716	CAMNT_0000312229	CAMNT_0000312229 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29484 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=219
Skcos21717	CAMNT_0000311351	CAMNT_0000311351 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29045 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=240
Skcos21718	CAMNT_0000311353	CAMNT_0000311353 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29046 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=278
Skcos21719	CAMNT_0000311359	CAMNT_0000311359 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29049 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=594
Skcos21720	CAMNT_0000311529	CAMNT_0000311529 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29134 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=602
Skcos21721	CAMNT_0000311531	CAMNT_0000311531 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29135 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1825
Skcos21722	CAMNT_0000311535	CAMNT_0000311535 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29137 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=468
Skcos21723	CAMNT_0000311537	CAMNT_0000311537 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29138 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=441
Skcos21724	CAMNT_0000311539	CAMNT_0000311539 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29139 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1556
Skcos21725	CAMNT_0000311527	CAMNT_0000311527 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29133 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=360
Skcos21726	CAMNT_0000311437	CAMNT_0000311437 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29088 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2004
Skcos21727	CAMNT_0000311439	CAMNT_0000311439 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29089 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1837
Skcos21728	CAMNT_0000311605	CAMNT_0000311605 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29172 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=447
Skcos21729	CAMNT_0000311609	CAMNT_0000311609 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29174 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=959
Skcos21730	CAMNT_0000311611	CAMNT_0000311611 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29175 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=644
Skcos21731	CAMNT_0000318231	CAMNT_0000318231 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32485 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=573
Skcos21732	CAMNT_0000317275	CAMNT_0000317275 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32007 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=209
Skcos21733	CAMNT_0000317279	CAMNT_0000317279 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32009 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=238
Skcos21734	CAMNT_0000317289	CAMNT_0000317289 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32014 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=234
Skcos21735	CAMNT_0000317291	CAMNT_0000317291 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32015 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=198
Skcos21736	CAMNT_0000317331	CAMNT_0000317331 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32035 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=818
Skcos21737	CAMNT_0000317335	CAMNT_0000317335 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32037 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=219
Skcos21738	CAMNT_0000317367	CAMNT_0000317367 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32053 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1427
Skcos21739	CAMNT_0000316957	CAMNT_0000316957 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31848 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3943
Skcos21740	CAMNT_0000316959	CAMNT_0000316959 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31849 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=873
Skcos21741	CAMNT_0000316961	CAMNT_0000316961 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31850 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1821
Skcos21742	CAMNT_0000317137	CAMNT_0000317137 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31938 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1118
Skcos21743	CAMNT_0000317141	CAMNT_0000317141 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31940 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=714
Skcos21744	CAMNT_0000317145	CAMNT_0000317145 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31942 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=914
Skcos21745	CAMNT_0000317151	CAMNT_0000317151 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31945 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=443
Skcos21746	CAMNT_0000318071	CAMNT_0000318071 /NCGR_SEQ_ID=MMETSP0013_2-20120614|32405 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=703
Skcos21747	CAMNT_0000313755	CAMNT_0000313755 /NCGR_SEQ_ID=MMETSP0013_2-20120614|30247 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=3591
Skcos21748	CAMNT_0000313925	CAMNT_0000313925 /NCGR_SEQ_ID=MMETSP0013_2-20120614|30332 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=322
Skcos21749	CAMNT_0000313927	CAMNT_0000313927 /NCGR_SEQ_ID=MMETSP0013_2-20120614|30333 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=895
Skcos21750	CAMNT_0000314079	CAMNT_0000314079 /NCGR_SEQ_ID=MMETSP0013_2-20120614|30409 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1272
Skcos21751	CAMNT_0000314081	CAMNT_0000314081 /NCGR_SEQ_ID=MMETSP0013_2-20120614|30410 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1205
Skcos21752	CAMNT_0000312187	CAMNT_0000312187 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29463 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=685
Skcos21753	CAMNT_0000312289	CAMNT_0000312289 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29514 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1359
Skcos21754	CAMNT_0000312449	CAMNT_0000312449 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29594 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=577
Skcos21755	CAMNT_0000312575	CAMNT_0000312575 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29657 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=323
Skcos21756	CAMNT_0000312587	CAMNT_0000312587 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29663 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=189
Skcos21757	CAMNT_0000312591	CAMNT_0000312591 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29665 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=158
Skcos21758	CAMNT_0000312603	CAMNT_0000312603 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29671 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=184
Skcos21759	CAMNT_0000312615	CAMNT_0000312615 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29677 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=282
Skcos21760	CAMNT_0000312627	CAMNT_0000312627 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29683 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=473
Skcos21761	CAMNT_0000311989	CAMNT_0000311989 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29364 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=717
Skcos21762	CAMNT_0000311979	CAMNT_0000311979 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29359 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1098
Skcos21763	CAMNT_0000311991	CAMNT_0000311991 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29365 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=552
Skcos21764	CAMNT_0000312277	CAMNT_0000312277 /NCGR_SEQ_ID=MMETSP0013_2-20120614|29508 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=786
Skcos21765	CAMNT_0000316227	CAMNT_0000316227 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31483 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=2532
Skcos21766	CAMNT_0000316229	CAMNT_0000316229 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31484 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1511
Skcos21767	CAMNT_0000316359	CAMNT_0000316359 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31549 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=523
Skcos21768	CAMNT_0000316363	CAMNT_0000316363 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31551 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=1670
Skcos21769	CAMNT_0000316369	CAMNT_0000316369 /NCGR_SEQ_ID=MMETSP0013_2-20120614|31554 /TAXON_ID=2843 /ORGANISM="Skeletonema costatum" /LENGTH=293
